patient_key,patient_id,patient_signature,member_id,group_id,network,patient_ssn,first_name,last_name,date_of_birth,gender,phone_number,address_line_1,address_line_2,city,state,zip_code,country,full_address,pcp_id,patient_status,source_system,source_record_id,ingestion_id,ingested_at,processed_at,created_at,updated_at,last_modified_at,record_hash,record_status,is_active
100240,P00240,7c4ee57794ee1c4ad62a8c9c0189cd4ed9c1dab6828f11d5ad5417b116f5e08c,MEM7000240,GRP1000,OakStreet-Central,763-93-8380,Karen,Sanchez,1955-02-15,F,+16824065956,555 Washington Blvd,,San Antonio,TX,78205,USA,"555 Washington Blvd, San Antonio, TX 78205, USA",PCP0082,Active,EHR,P00240,ING-PAT-20261005-00240,2026-10-05T10:10:00,2026-10-05T10:12:00,2022-06-20T10:12:00,2026-10-05T10:12:00,2026-10-05T06:50:00,8489af78008c6b88a69bfdeeb9518eb6a01276d1198f25df13ea3b95ea2d2358,CURRENT,True
100241,P00241,744fa023d7d9c9e9169c629e6c0fd9d4e01718b29f87d5c69761889d8967c6b0,MEM7000241,GRP1001,OakStreet-South,814-70-3503,Nancy,Harris,1935-10-09,M,+13245356893,4809 Washington Rd,,Dallas,TX,75201,USA,"4809 Washington Rd, Dallas, TX 75201, USA",PCP0005,Active,EHR,P00241,ING-PAT-20261005-00241,2026-10-05T10:10:03,2026-10-05T10:12:03,2023-10-28T10:12:03,2026-10-05T10:12:03,2026-10-05T08:00:03,5228f8dd606cab32f93888577c9e6439ec13fe1d64f8ef2c0389b117d5a13d71,CURRENT,True
100242,P00242,970eb7fa19ae75d069ee0fd900d57800e6817ded2b699a8533531c5c7c695bbd,MEM7000242,GRP1002,OakStreet-East,499-74-9724,Steven,Brown,1964-10-20,F,+18386928811,5331 Market St,,Dallas,TX,75201,USA,"5331 Market St, Dallas, TX 75201, USA",PCP0055,Active,EHR,P00242,ING-PAT-20261005-00242,2026-10-05T10:10:06,2026-10-05T10:12:06,2024-11-20T10:12:06,2026-10-05T10:12:06,2026-10-05T08:22:06,7de9f4a4092fba2f8ba264e99715f3e3d37a5e2a4d93eb2e5527258db7915841,CURRENT,True
100243,P00243,c1ce19dc943c79296033f3f762992a10196171ff33797c1bf55388eb009b2fd5,MEM7000243,GRP1003,OakStreet-Southwest,544-30-7574,Mary,Smith,1977-07-15,M,+16499367047,3755 Oak St,,Phoenix,AZ,85004,USA,"3755 Oak St, Phoenix, AZ 85004, USA",PCP0112,Active,EHR,P00243,ING-PAT-20261005-00243,2026-10-05T10:10:09,2026-10-05T10:12:09,2022-03-24T10:12:09,2026-10-05T10:12:09,2026-10-05T07:10:09,ddca48045023ae508ecbdd912ef3e1d2098774bff871ef86d1c3775beba28ba3,CURRENT,True
100244,P00244,0992c145feaa53991f5eb9315e9324ecb8677814caeebead80aa6b4e90bcea38,MEM7000244,GRP1004,OakStreet-Central,567-16-4261,Charles,Perez,1939-05-09,F,+15765699055,2704 Oak Ave,,Chicago,IL,60601,USA,"2704 Oak Ave, Chicago, IL 60601, USA",PCP0006,Active,EHR,P00244,ING-PAT-20261005-00244,2026-10-05T10:10:12,2026-10-05T10:12:12,2022-08-17T10:12:12,2026-10-05T10:12:12,2026-10-05T07:03:12,5b5e990f747ed8dce6340e1f3283bce1a9cc7f2719b34f563a77e08708038e50,CURRENT,True
100245,P00245,a6680f91b4d1edcd6012882e12995d53e0605629e895f6fcc1fc5582fedec442,MEM7000245,GRP1005,OakStreet-South,805-13-8100,William,Gonzalez,1967-12-04,F,+17482013949,5398 Park Ave,,Orlando,FL,32801,USA,"5398 Park Ave, Orlando, FL 32801, USA",PCP0016,Active,EHR,P00245,ING-PAT-20261005-00245,2026-10-05T10:10:15,2026-10-05T10:12:15,2023-01-20T10:12:15,2026-10-05T10:12:15,2026-10-05T08:15:15,1a24136378e04080d3ba184e2d52653679aa41c320e99d398e3a9bbc32ab2e19,CURRENT,True
100246,P00246,55913a74ff6c701a27814a12cfce08e08847fa186eb158e14f1519090751f686,MEM7000246,GRP1006,OakStreet-East,371-27-4369,Mary,Martinez,1966-07-20,F,+14663113110,3262 Pine Ave,,Houston,TX,77024,USA,"3262 Pine Ave, Houston, TX 77024, USA",PCP0074,Active,EHR,P00246,ING-PAT-20261005-00246,2026-10-05T10:10:18,2026-10-05T10:12:18,2022-04-17T10:12:18,2026-10-05T10:12:18,2026-10-05T09:57:18,025d6fcead3ba23db5d8c784c47f2b815e9e089f389e914b3e357f10027aa17e,CURRENT,True
100247,P00247,3ee5a2c97906141fdb2103fa77029d77163b28506af085f3fdaf3e9b8a7334d3,MEM7000247,GRP1007,OakStreet-Southwest,629-70-2605,Lisa,Walker,1953-06-07,M,+18078577032,3403 Oak Rd,,Austin,TX,78701,USA,"3403 Oak Rd, Austin, TX 78701, USA",PCP0082,Active,EHR,P00247,ING-PAT-20261005-00247,2026-10-05T10:10:21,2026-10-05T10:12:21,2025-07-17T10:12:21,2026-10-05T10:12:21,2026-10-05T06:21:21,7d583f8cf183ac62faf56203d6616d27a8e108e47cc0bc873377a561630a6c35,CURRENT,True
100248,P00248,45260cf863102108cda4a07b8ed3a7499deedc9bd859307a7737e1a5bccc7e9f,MEM7000248,GRP1008,OakStreet-Central,260-98-2463,Margaret,Hernandez,1958-03-13,M,+17322558425,1645 Lake Blvd,Apt 799,Phoenix,AZ,85004,USA,"1645 Lake Blvd Apt 799, Phoenix, AZ 85004, USA",PCP0037,Active,EHR,P00248,ING-PAT-20261005-00248,2026-10-05T10:10:24,2026-10-05T10:12:24,2022-05-24T10:12:24,2026-10-05T10:12:24,2026-10-05T09:07:24,e46c52cfc64cf39dd722c41ed30321aeb515194799c85cb7a03affc94fe3c53c,CURRENT,True
100249,P00249,7c38615b669f4d99cbe35272544dc992c7ffe81c367bac72fa77de4e84620073,MEM7000249,GRP1009,OakStreet-South,734-84-8378,Steven,Martinez,1989-01-11,F,+15779479624,2560 Pine Rd,,Orlando,FL,32801,USA,"2560 Pine Rd, Orlando, FL 32801, USA",PCP0103,Active,EHR,P00249,ING-PAT-20261005-00249,2026-10-05T10:10:27,2026-10-05T10:12:27,2024-03-07T10:12:27,2026-10-05T10:12:27,2026-10-05T06:24:27,7a0798791659ea2adb9b1f766a6fa33b8473308c86bdd7db8eab540f5e28d703,CURRENT,True
100250,P00250,d1f43695514de53eca594fd3aab4459e52f37c5d1ead06cadb848ea75259d54c,MEM7000250,GRP1010,OakStreet-East,327-78-6898,Karen,Garcia,1967-04-03,M,+14618081864,9243 Washington Rd,,Dallas,TX,75201,USA,"9243 Washington Rd, Dallas, TX 75201, USA",PCP0085,Active,EHR,P00250,ING-PAT-20261005-00250,2026-10-05T10:10:30,2026-10-05T10:12:30,2025-08-24T10:12:30,2026-10-05T10:12:30,2026-10-05T09:02:30,672108266a98b30438ac56aa39fc7ad909dd3f6b6e5097d9d2d33a4ce8b68c5d,CURRENT,True
100251,P00251,eb72533183fe43368bd9cfbc8e22f3a235a954cb0c2c1b928a615eceed037b69,MEM7000251,GRP1011,OakStreet-Southwest,220-15-7207,Jessica,Gonzalez,1977-01-13,F,+19385622225,3157 Oak Blvd,,Houston,TX,77002,USA,"3157 Oak Blvd, Houston, TX 77002, USA",PCP0045,Active,EHR,P00251,ING-PAT-20261005-00251,2026-10-05T10:10:33,2026-10-05T10:12:33,2025-06-17T10:12:33,2026-10-05T10:12:33,2026-10-05T07:20:33,7adf0aa20033067447684a1fc828fae307e5520aa993c8b3448a424c54b8b474,CURRENT,True
100252,P00252,5daa619bdb434ab3a553080a6f3b15982d455e27ad4a7dab0ee66bf91f1e5e1c,MEM7000252,GRP1012,OakStreet-Central,316-67-4839,Susan,Brown,1935-08-25,M,+17442644671,9100 Main St,,Phoenix,AZ,85004,USA,"9100 Main St, Phoenix, AZ 85004, USA",PCP0119,Active,EHR,P00252,ING-PAT-20261005-00252,2026-10-05T10:10:36,2026-10-05T10:12:36,2023-10-08T10:12:36,2026-10-05T10:12:36,2026-10-05T07:54:36,4e1101a1ccc08b2c26cd46f31b21df64c228f97c25f269cbf71a24c839b8d728,CURRENT,True
100253,P00253,60c3ec27d725484274419b927fdf77eb48c1c0a721e23aa1d6f0dbdb358a1ba6,MEM7000253,GRP1013,OakStreet-South,527-14-0033,Daniel,Jackson,1986-01-11,M,+13282714387,2588 Pine Blvd,,Austin,TX,78701,USA,"2588 Pine Blvd, Austin, TX 78701, USA",PCP0044,Active,EHR,P00253,ING-PAT-20261005-00253,2026-10-05T10:10:39,2026-10-05T10:12:39,2022-11-20T10:12:39,2026-10-05T10:12:39,2026-10-05T08:37:39,a889725267f294999e1d1d91102734abd07e0548a3b5678faed2f7837d1701d6,CURRENT,True
100254,P00254,47e5beeee012a88af9ea4ea4a481d094d1b883130a8e8385404df15361191a3d,MEM7000254,GRP1014,OakStreet-East,581-33-4660,Robert,Brown,1979-12-05,F,+15524856146,8969 Lake Rd,,Orlando,FL,32801,USA,"8969 Lake Rd, Orlando, FL 32801, USA",PCP0041,Active,EHR,P00254,ING-PAT-20261005-00254,2026-10-05T10:10:42,2026-10-05T10:12:42,2021-11-20T10:12:42,2026-10-05T10:12:42,2026-10-05T09:46:42,743d1a018dec6e1f9f6b296a3e79550e40cd1bb4dab361bce15d84c3c91c62c9,CURRENT,True
100255,P00255,a6b91f582edb71193eccce6612fdd1e7f16d8533c8795e60680dc66c05b61b39,MEM7000255,GRP1015,OakStreet-Southwest,887-25-0331,Patricia,Davis,1955-10-27,F,+19715644086,5846 Main St,Apt 999,Orlando,FL,32801,USA,"5846 Main St Apt 999, Orlando, FL 32801, USA",PCP0101,Active,EHR,P00255,ING-PAT-20261005-00255,2026-10-05T10:10:45,2026-10-05T10:12:45,2022-03-13T10:12:45,2026-10-05T10:12:45,2026-10-05T06:55:45,a284b9a38a8573ce1128ae27bdd0d8cf1001c3a841c636e52882f8a5ed8c1a1e,CURRENT,True
100256,P00256,60e2bafcf0ef4a30a34c7876ee9938f242232701f2236c4b65e2702c086833cd,MEM7000256,GRP1016,OakStreet-Central,226-87-8702,David,Miller,1940-11-17,F,+14913612187,6466 Washington St,,Atlanta,GA,30303,USA,"6466 Washington St, Atlanta, GA 30303, USA",PCP0098,Active,EHR,P00256,ING-PAT-20261005-00256,2026-10-05T10:10:48,2026-10-05T10:12:48,2023-03-06T10:12:48,2026-10-05T10:12:48,2026-10-05T06:12:48,46c8a21f3ed96228ec243959929764a1fd7595b2202d42455a46f2f15b2ad97b,CURRENT,True
100257,P00257,b71ddf5d1a80a7216389fc00e124c384f67ffa43b3f24212ba2822f90bb62328,MEM7000257,GRP1017,OakStreet-South,674-73-4617,Charles,Ramirez,1994-07-27,F,+15675814128,1691 Market Rd,,Houston,TX,77005,USA,"1691 Market Rd, Houston, TX 77005, USA",PCP0048,Active,EHR,P00257,ING-PAT-20261005-00257,2026-10-05T10:10:51,2026-10-05T10:12:51,2025-08-04T10:12:51,2026-10-05T10:12:51,2026-10-05T09:28:51,6ac723ae7f4c38489359bb487fb3606e23ed810e8bde81171eafdf5ba6270c74,CURRENT,True
100258,P00258,fdcc87b0cd0bb0bf6ec3c30f12f77782b2fa22525dbf401bbcddb948e07e4cbe,MEM7000258,GRP1018,OakStreet-East,625-74-1394,Robert,Lee,1991-01-28,F,+12715853462,8480 Lake Ave,,San Antonio,TX,78205,USA,"8480 Lake Ave, San Antonio, TX 78205, USA",PCP0111,Active,EHR,P00258,ING-PAT-20261005-00258,2026-10-05T10:10:54,2026-10-05T10:12:54,2024-08-24T10:12:54,2026-10-05T10:12:54,2026-10-05T07:23:54,13332b9adaf6d55d8dbfddc23dc568d124d3a3e34a916aac39b957427c308f9a,CURRENT,True
100259,P00259,7e71ba7cb9eec5ffadd97074d6e08f0ee95088cec5c4f93d0f677dee667ff0b8,MEM7000259,GRP1019,OakStreet-Southwest,718-60-1477,Karen,Smith,2000-12-09,M,+18586655337,160 Park Rd,Apt 458,Orlando,FL,32801,USA,"160 Park Rd Apt 458, Orlando, FL 32801, USA",PCP0050,Active,EHR,P00259,ING-PAT-20261005-00259,2026-10-05T10:10:57,2026-10-05T10:12:57,2021-12-30T10:12:57,2026-10-05T10:12:57,2026-10-05T09:13:57,9eaabfdb0b05e333b770f3b2d5c3477bada647f3e82478fa93977e98a885c9a5,CURRENT,True
100260,P00260,c54761e1d5692d423a7240c12aedf6d409c1f370d7ab6a0c406335051d2e7c35,MEM7000260,GRP1020,OakStreet-Central,889-81-1213,John,Clark,1955-05-14,M,+17712043913,3536 Pine Rd,,Phoenix,AZ,85004,USA,"3536 Pine Rd, Phoenix, AZ 85004, USA",PCP0097,Active,EHR,P00260,ING-PAT-20261005-00260,2026-10-05T10:11:00,2026-10-05T10:13:00,2022-11-12T10:13:00,2026-10-05T10:13:00,2026-10-05T08:16:00,1358307954d74bf2536506eea169ffe1f21e2a308f9e26b4597e3f2d7992afc8,CURRENT,True
100261,P00261,e59fa624723d14581573e6194dfbb3589cddf62285b20d9c1399e31040ea76fb,MEM7000261,GRP1021,OakStreet-South,145-96-0428,Robert,Anderson,1954-08-13,F,+18779251150,5907 Main Rd,,Dallas,TX,75201,USA,"5907 Main Rd, Dallas, TX 75201, USA",PCP0063,Active,EHR,P00261,ING-PAT-20261005-00261,2026-10-05T10:11:03,2026-10-05T10:13:03,2023-06-13T10:13:03,2026-10-05T10:13:03,2026-10-05T09:42:03,906a4ebbd7a8c676c6b04dcab811f277bd7a5c5ea3c327356f82d4e6ebec197c,CURRENT,True
100262,P00262,a9fd3467de2d42638c1ee7b44c5a9cf5756ab4feb51d394e6f0df79f2cf79fad,MEM7000262,GRP1022,OakStreet-East,649-58-8445,Patricia,White,1993-05-05,M,+19075909331,1808 Lake St,,Chicago,IL,60601,USA,"1808 Lake St, Chicago, IL 60601, USA",PCP0015,Active,EHR,P00262,ING-PAT-20261005-00262,2026-10-05T10:11:06,2026-10-05T10:13:06,2023-02-07T10:13:06,2026-10-05T10:13:06,2026-10-05T09:19:06,8e929f37a1c52121165ed9c3af7354de9668412c3c89f79d1fc3ac7ac078fe92,CURRENT,True
100263,P00263,aa7686a5537035943cc3704e83a1343649dbc19e8a51b445dd381270218002a6,MEM7000263,GRP1023,OakStreet-Southwest,794-97-4606,Linda,Jackson,1963-03-08,M,+17315673584,2005 Washington Ave,,Houston,TX,77005,USA,"2005 Washington Ave, Houston, TX 77005, USA",PCP0027,Active,EHR,P00263,ING-PAT-20261005-00263,2026-10-05T10:11:09,2026-10-05T10:13:09,2024-07-12T10:13:09,2026-10-05T10:13:09,2026-10-05T08:37:09,6ceb8d17e5b9abb12edcde2365fc7bf27c1735ec578cdbf8f47e230e618fa128,CURRENT,True
100264,P00264,15c1d30a10dc53ba129b56583d7e633c4a2e78b29bf290956fbe8517d73a190d,MEM7000264,GRP1024,OakStreet-Central,771-77-0437,Charles,Moore,1998-10-25,M,+13273889564,4879 Pine Rd,,San Antonio,TX,78205,USA,"4879 Pine Rd, San Antonio, TX 78205, USA",PCP0001,Active,EHR,P00264,ING-PAT-20261005-00264,2026-10-05T10:11:12,2026-10-05T10:13:12,2024-09-04T10:13:12,2026-10-05T10:13:12,2026-10-05T07:38:12,9e20854007e20f4e04d8e6a6930a84f26ca163db96fff2388e01ec0e944a1a80,CURRENT,True
100265,P00265,1145f5cf4f678070d182bdcb6b702080ed26ffdd9de5552e0572fd18c09f2adb,MEM7000265,GRP1025,OakStreet-South,355-21-0091,Barbara,Gonzalez,1999-01-11,F,+14492749401,9285 Market St,,San Antonio,TX,78205,USA,"9285 Market St, San Antonio, TX 78205, USA",PCP0108,Active,EHR,P00265,ING-PAT-20261005-00265,2026-10-05T10:11:15,2026-10-05T10:13:15,2025-10-31T10:13:15,2026-10-05T10:13:15,2026-10-05T07:38:15,b20f821e2f5bbb4a6a56d0c9ece583b2bccc43cb249d66980beecc171e53d179,CURRENT,True
100266,P00266,6cba37a43e4bb5caa32ee97c0c93f047e2bf2d069d86f7a1c36dde134f2d7e3a,MEM7000266,GRP1026,OakStreet-East,195-26-2930,Jennifer,Jones,1983-05-27,M,+17586511563,3882 Lake St,,Houston,TX,77002,USA,"3882 Lake St, Houston, TX 77002, USA",PCP0085,Active,EHR,P00266,ING-PAT-20261005-00266,2026-10-05T10:11:18,2026-10-05T10:13:18,2022-09-17T10:13:18,2026-10-05T10:13:18,2026-10-05T07:24:18,9b441edc75b4dd844d87e5511b27b188f8d09a31f3f8e4d08d3d8d3fba44d0ef,CURRENT,True
100267,P00267,e683132da130d52d69da0f450b86bdee06a30436462e5a874756775402d3f7fa,MEM7000267,GRP1027,OakStreet-Southwest,368-18-5377,Jennifer,Lee,1982-10-04,F,+14789193886,1888 Oak Blvd,Apt 332,Houston,TX,77024,USA,"1888 Oak Blvd Apt 332, Houston, TX 77024, USA",PCP0023,Active,EHR,P00267,ING-PAT-20261005-00267,2026-10-05T10:11:21,2026-10-05T10:13:21,2022-11-30T10:13:21,2026-10-05T10:13:21,2026-10-05T07:10:21,9a91ae40609806a6866176954e3a5d8e4fb1a7a8b0c873945ce33e23ab4e2b7c,CURRENT,True
100268,P00268,03ea88433d45edae610fb0d7bc03dcd796bd6ac7ffd85c49abc134c51084137b,MEM7000268,GRP1028,OakStreet-Central,481-54-5133,James,Jones,1957-03-24,M,+17579209535,2243 Pine Rd,,Austin,TX,78701,USA,"2243 Pine Rd, Austin, TX 78701, USA",PCP0093,Active,EHR,P00268,ING-PAT-20261005-00268,2026-10-05T10:11:24,2026-10-05T10:13:24,2025-01-17T10:13:24,2026-10-05T10:13:24,2026-10-05T07:14:24,94eea693fc7db8d149a2044beb0b47792f52342630b2c3fa88c7ac5056f9a449,CURRENT,True
100269,P00269,6589fe09d74f365ee9743a48d9fad189c434e9dc766104aee5f1dd1b7ab66f4f,MEM7000269,GRP1029,OakStreet-South,208-60-0692,Lisa,Walker,1964-08-13,F,+19285196957,231 Main Ave,,Atlanta,GA,30303,USA,"231 Main Ave, Atlanta, GA 30303, USA",PCP0088,Active,EHR,P00269,ING-PAT-20261005-00269,2026-10-05T10:11:27,2026-10-05T10:13:27,2024-11-07T10:13:27,2026-10-05T10:13:27,2026-10-05T08:42:27,2503763ecfdec28613aae72fed6a3af073156981f569a9a02ca5f27cc0c570c6,CURRENT,True
100270,P00270,91a30ce59e6da3123a0f1a86e1bb4ccd21e4e474f29d28d61322205e90773fb0,MEM7000270,GRP1030,OakStreet-East,164-21-1476,Joseph,White,1992-04-04,M,+14532815663,2520 Oak Ave,,Atlanta,GA,30303,USA,"2520 Oak Ave, Atlanta, GA 30303, USA",PCP0063,Active,EHR,P00270,ING-PAT-20261005-00270,2026-10-05T10:11:30,2026-10-05T10:13:30,2024-03-10T10:13:30,2026-10-05T10:13:30,2026-10-05T09:36:30,1f8fbb3a57bb293ce4c7d003e4535a9cb8fd116ac88323e75a0618b97178b177,CURRENT,True
100271,P00271,bd5f6981c80cdc4cd910bf0397360a99573a407ca7e2e36a1fcc4374c5ce33eb,MEM7000271,GRP1031,OakStreet-Southwest,713-51-8753,Joseph,Brown,1977-01-04,F,+15975074808,2847 Park St,,Phoenix,AZ,85004,USA,"2847 Park St, Phoenix, AZ 85004, USA",PCP0008,Active,EHR,P00271,ING-PAT-20261005-00271,2026-10-05T10:11:33,2026-10-05T10:13:33,2022-11-04T10:13:33,2026-10-05T10:13:33,2026-10-05T08:01:33,a93c37310fb32976d1a69661509caa06e86e9bfb7f4069030e7b6f2ce7b570fc,CURRENT,True
100272,P00272,54506f1e88699df5faf265bc38b8ee629db009de0391f49ca9db54c615768123,MEM7000272,GRP1032,OakStreet-Central,870-72-7256,Barbara,Martinez,1950-04-26,M,+19176097429,8425 Washington Rd,,Houston,TX,77024,USA,"8425 Washington Rd, Houston, TX 77024, USA",PCP0075,Active,EHR,P00272,ING-PAT-20261005-00272,2026-10-05T10:11:36,2026-10-05T10:13:36,2023-09-01T10:13:36,2026-10-05T10:13:36,2026-10-05T09:46:36,d5e4b7b8a952de45b1373c8d69d8e9cad547e1fb055efd0725565bd3d995fb03,CURRENT,True
100273,P00273,e98b57652bdaa831fcafa9cdbbcb01bbde81b377316a840663636d2c8fe4fe93,MEM7000273,GRP1033,OakStreet-South,357-46-2833,Steven,Harris,1958-09-06,F,+18107534019,656 Lake Ave,Apt 213,San Antonio,TX,78205,USA,"656 Lake Ave Apt 213, San Antonio, TX 78205, USA",PCP0007,Active,EHR,P00273,ING-PAT-20261005-00273,2026-10-05T10:11:39,2026-10-05T10:13:39,2022-10-31T10:13:39,2026-10-05T10:13:39,2026-10-05T07:24:39,f9de46cc19e8f96b8865a5d32b1ef0a84ca111bb6f4d33ecfd3952ca1c220090,CURRENT,True
100274,P00274,d131098c72e3a344dbe2d4e37cf96c7090fbbde9c0964af9e91512f4a57f601e,MEM7000274,GRP1034,OakStreet-East,843-62-6918,Joseph,White,1986-09-09,M,+18664531731,6425 Washington Ave,,Atlanta,GA,30303,USA,"6425 Washington Ave, Atlanta, GA 30303, USA",PCP0044,Active,EHR,P00274,ING-PAT-20261005-00274,2026-10-05T10:11:42,2026-10-05T10:13:42,2022-12-11T10:13:42,2026-10-05T10:13:42,2026-10-05T07:29:42,9e04929c669df0ab897dba95db7e61b5eb1a3c62fbff54b63955c0afde337a2c,CURRENT,True
100275,P00275,5b63a967aea00857fb670980acc1f8b88a7c6e9b2791cd9bac49d4dff5bd8a6b,MEM7000275,GRP1035,OakStreet-Southwest,440-42-4229,Robert,Martin,1974-07-04,F,+16258071745,7925 Pine Blvd,Apt 684,Atlanta,GA,30303,USA,"7925 Pine Blvd Apt 684, Atlanta, GA 30303, USA",PCP0090,Active,EHR,P00275,ING-PAT-20261005-00275,2026-10-05T10:11:45,2026-10-05T10:13:45,2022-02-06T10:13:45,2026-10-05T10:13:45,2026-10-05T09:02:45,c0b856162f53b7c46427ae3cf24311d9f771e5ed3d62c05c8ce399b7c5da4902,CURRENT,True
100276,P00276,8355eddb21bf2105717cde2c4759a5b5e222ee372e4e4149a9304dabd1bab143,MEM7000276,GRP1036,OakStreet-Central,620-81-5252,Patricia,Lopez,1974-01-08,M,+12712992970,4248 Park Blvd,Apt 98,San Antonio,TX,78205,USA,"4248 Park Blvd Apt 98, San Antonio, TX 78205, USA",PCP0063,Active,EHR,P00276,ING-PAT-20261005-00276,2026-10-05T10:11:48,2026-10-05T10:13:48,2022-02-28T10:13:48,2026-10-05T10:13:48,2026-10-05T09:12:48,f2a362c96793e0dd55c23c36b3fe91cf9947f576723e8f87bf7530c062c1e58c,CURRENT,True
100277,P00277,6c641bbbea5322f26f2d26b378ef89c6f4415c59fba8534abc12168c562a0e4e,MEM7000277,GRP1037,OakStreet-South,286-73-7026,Sarah,White,1945-03-14,F,+19117081769,2400 Washington Rd,Apt 403,Dallas,TX,75201,USA,"2400 Washington Rd Apt 403, Dallas, TX 75201, USA",PCP0114,Active,EHR,P00277,ING-PAT-20261005-00277,2026-10-05T10:11:51,2026-10-05T10:13:51,2023-02-02T10:13:51,2026-10-05T10:13:51,2026-10-05T09:08:51,dbc9c6b28c54fdb1f9360299cd6e99ea4971f6e805941b7dea3d54a951150d56,CURRENT,True
100278,P00278,973363ae8ad5e3c44974d8c0db614706bd103e612ad3d895d9fecab8a507b386,MEM7000278,GRP1038,OakStreet-East,148-45-9412,Sarah,Perez,1991-01-07,M,+14807897346,6107 Main St,,Phoenix,AZ,85004,USA,"6107 Main St, Phoenix, AZ 85004, USA",PCP0023,Active,EHR,P00278,ING-PAT-20261005-00278,2026-10-05T10:11:54,2026-10-05T10:13:54,2024-01-11T10:13:54,2026-10-05T10:13:54,2026-10-05T09:16:54,80040cba39c01c800d32f940d722fb71e133eeb90042502998a22c97ed9165fc,CURRENT,True
100279,P00279,f6397ee9ac0aa35db6b496a85179425d927329bed1260f0bcf13e8099b8e4657,MEM7000279,GRP1039,OakStreet-Southwest,553-33-7518,Richard,Ramirez,1955-11-17,M,+16596191110,7237 Lake Blvd,,Houston,TX,77005,USA,"7237 Lake Blvd, Houston, TX 77005, USA",PCP0002,Active,EHR,P00279,ING-PAT-20261005-00279,2026-10-05T10:11:57,2026-10-05T10:13:57,2023-01-03T10:13:57,2026-10-05T10:13:57,2026-10-05T07:55:57,26706d046d5186c31eff1320c20439d0a4727ad3f0233cdf8e5e2cabda3c46b5,CURRENT,True
100280,P00280,db38253bdba557e1967e8b8a99a29bc1568753093fe662d5f557c4c139687c3d,MEM7000280,GRP1000,OakStreet-Central,615-31-2858,Charles,Williams,2002-01-07,F,+12135771388,2237 Park St,,Chicago,IL,60601,USA,"2237 Park St, Chicago, IL 60601, USA",PCP0103,Active,EHR,P00280,ING-PAT-20261005-00280,2026-10-05T10:12:00,2026-10-05T10:14:00,2022-01-18T10:14:00,2026-10-05T10:14:00,2026-10-05T08:33:00,f6a3da46cc4c767154b180ee9a359befa93164f5ee3a12a841fa12034b518bb4,CURRENT,True
100281,P00281,3576b63686aace996ac16a28327232a3604c496639c879a768b4edf7429a291e,MEM7000281,GRP1001,OakStreet-South,113-88-2057,Mary,Perez,1938-02-15,F,+14492236752,1034 Main Ave,,Austin,TX,78701,USA,"1034 Main Ave, Austin, TX 78701, USA",PCP0011,Active,EHR,P00281,ING-PAT-20261005-00281,2026-10-05T10:12:03,2026-10-05T10:14:03,2023-05-03T10:14:03,2026-10-05T10:14:03,2026-10-05T09:51:03,b848836fd6cfef0bb818b416f56af59cba8f1113b889fd8a35171f58f3436d32,CURRENT,True
100282,P00282,c360311315ba75ca11e3f314393f98e62b5ab0a75a14dd625cda3584e5041546,MEM7000282,GRP1002,OakStreet-East,575-60-4161,Betty,Taylor,1964-07-16,M,+18373028230,4947 Washington Rd,,Houston,TX,77002,USA,"4947 Washington Rd, Houston, TX 77002, USA",PCP0040,Inactive,EHR,P00282,ING-PAT-20261005-00282,2026-10-05T10:12:06,2026-10-05T10:14:06,2023-05-26T10:14:06,2026-10-05T10:14:06,2026-10-05T09:36:06,79e01c13867f00c2ac8ea26dae8083b2b9b419ef0bc469ba38ec83296cc2b432,CURRENT,True
100283,P00283,2bc0c6d9ae2209614825393ecac3216352c50e6b5833e1f9a93ba073c4859f17,MEM7000283,GRP1003,OakStreet-Southwest,844-65-0002,Richard,Miller,1938-09-15,M,+15354781207,7929 Washington Ave,Apt 997,Atlanta,GA,30303,USA,"7929 Washington Ave Apt 997, Atlanta, GA 30303, USA",PCP0042,Active,EHR,P00283,ING-PAT-20261005-00283,2026-10-05T10:12:09,2026-10-05T10:14:09,2023-01-11T10:14:09,2026-10-05T10:14:09,2026-10-05T09:36:09,093c905f3792ec76ec40e264e06391d33fb7d2cbdab265e2c57849776c47eeda,CURRENT,True
100284,P00284,873930c91b7b9cbe8846002bea49ac6dd2debd7dccd09559574c536615888011,MEM7000284,GRP1004,OakStreet-Central,135-60-5173,Charles,Jones,1990-04-06,M,+18652584789,8364 Washington St,,Dallas,TX,75201,USA,"8364 Washington St, Dallas, TX 75201, USA",PCP0001,Active,EHR,P00284,ING-PAT-20261005-00284,2026-10-05T10:12:12,2026-10-05T10:14:12,2023-09-14T10:14:12,2026-10-05T10:14:12,2026-10-05T08:39:12,2f00b52c92a640307ea8749858f37feac297ec51d5dd2100b6650a76a9bfeba2,CURRENT,True
100285,P00285,4f17f5c9ec3fb61887cd16a7fdaa3dd3b4b1a36e78bfaae3ee35b7ae215aa806,MEM7000285,GRP1005,OakStreet-South,742-68-9219,John,Walker,1942-04-08,M,+18769531893,7818 Park Blvd,,Houston,TX,77024,USA,"7818 Park Blvd, Houston, TX 77024, USA",PCP0019,Active,EHR,P00285,ING-PAT-20261005-00285,2026-10-05T10:12:15,2026-10-05T10:14:15,2022-08-31T10:14:15,2026-10-05T10:14:15,2026-10-05T06:32:15,a880458d228848494f3fa32069b0bfbd8b2c3ee410f60685540dd3040fc98cd3,CURRENT,True
